date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 8: Seek_Time_Performance (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 192: Power-Off_Retract_Count (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 2: Throughput_Performance (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 193: Load_Cycle_Count (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value),op_fail_30,op_fail_15,op_fail_1
2014-06-19,0,32,42,0,3,3,0,4,32,101,0,4,0,0,0,0,0,0,False,False,False
2014-06-20,0,29,42,0,3,3,0,4,56,101,0,4,0,0,0,0,0,0,False,False,False
2014-06-21,0,29,42,0,3,3,0,5,79,101,0,5,0,0,0,0,0,0,False,False,False
2014-06-22,0,29,42,0,3,3,0,6,103,101,0,6,0,0,0,0,0,0,False,False,False
2014-06-23,0,29,42,0,3,3,0,7,128,101,0,7,0,0,0,0,0,0,False,False,False
2014-06-24,0,32,42,0,3,3,0,8,152,101,0,8,0,0,0,0,0,0,False,False,False
2014-06-25,0,29,42,0,3,3,0,9,175,101,0,9,0,0,0,0,0,0,False,False,False
2014-06-26,0,28,42,0,3,3,0,10,200,101,0,10,0,0,0,0,0,0,False,False,False
2014-06-27,0,28,42,0,3,3,0,10,224,101,0,10,0,0,0,0,0,0,False,False,False
2014-06-28,0,29,42,0,3,3,0,11,247,101,0,11,0,0,0,0,0,0,False,False,False
2014-06-29,0,28,42,0,3,3,0,12,272,101,0,12,0,0,0,0,0,0,False,False,False
2014-06-30,0,28,42,0,3,3,0,13,296,101,0,13,0,0,0,0,0,0,False,False,False
2014-07-01,0,29,42,0,3,3,0,14,319,101,0,14,0,0,0,0,0,0,False,False,False
2014-07-02,0,29,42,0,3,3,0,15,344,101,0,15,0,0,0,0,0,0,False,False,False
2014-07-03,0,29,42,0,3,3,0,16,368,101,0,16,0,0,0,0,0,0,False,False,False
2014-07-04,0,28,42,0,3,3,0,17,392,101,0,17,0,0,0,0,0,0,False,False,False
2014-07-05,0,28,42,0,3,3,0,18,415,101,0,18,0,0,0,0,0,0,False,False,False
2014-07-06,0,28,42,0,3,3,0,19,440,101,0,19,0,0,0,0,0,0,False,False,False
2014-07-07,0,29,42,0,3,3,0,20,464,101,0,20,0,0,0,0,0,0,False,False,False
2014-07-08,0,28,42,0,3,3,0,21,487,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-09,0,29,42,0,3,3,0,21,512,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-10,0,30,42,0,3,3,0,21,536,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-11,0,29,42,0,3,3,0,21,559,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-12,0,30,42,0,3,3,0,21,584,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-13,0,30,42,0,3,3,0,21,608,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-14,0,32,42,0,3,3,0,21,632,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-15,0,30,42,0,3,3,0,21,655,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-16,0,30,42,0,3,3,0,21,680,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-17,0,30,42,0,3,3,0,21,704,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-18,0,31,42,0,3,3,0,21,728,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-19,0,33,42,0,3,3,0,21,752,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-20,0,34,42,0,3,3,0,21,776,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-21,0,34,42,0,3,3,0,21,799,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-22,0,35,42,0,3,3,0,21,824,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-23,0,30,42,0,3,3,0,21,848,101,0,21,0,0,0,0,0,0,False,False,False
2014-07-24,0,30,42,0,3,3,0,21,872,101,0,21,0,0,0,0,0,0,False,False,False
2014-08-09,0,31,40,0,3,3,0,29,1255,102,0,29,0,0,0,0,0,0,False,False,False
2014-08-10,0,35,40,0,3,3,0,29,1280,102,0,29,0,0,0,0,0,0,False,False,False
2014-08-11,0,35,40,0,3,3,0,29,1304,102,0,29,0,0,0,0,0,0,False,False,False
2014-08-12,0,35,40,0,3,3,0,29,1328,102,0,29,0,0,0,0,0,0,False,False,False
2014-08-13,0,32,40,0,3,3,0,29,1352,104,0,29,0,0,0,0,0,0,False,False,False
2014-08-14,0,31,42,0,3,3,0,30,1376,104,0,30,0,0,0,0,0,0,False,False,False
2014-08-15,0,32,42,0,3,3,0,30,1400,104,0,30,0,0,0,0,0,0,False,False,False
2014-08-16,0,32,42,0,3,3,0,30,1423,104,0,30,0,0,0,0,0,0,False,False,False
2014-08-17,0,32,42,0,3,3,0,30,1448,104,0,30,0,0,0,0,0,0,False,False,False
2014-08-18,0,32,41,0,3,3,0,31,1472,104,0,31,0,0,0,0,0,0,False,False,False
2014-08-19,0,32,41,0,3,3,0,31,1496,104,0,31,0,0,0,0,0,0,False,False,False
2014-08-20,0,32,41,0,3,3,0,31,1520,104,0,31,0,0,0,0,0,0,False,False,False
2014-08-21,0,32,41,0,3,3,0,31,1544,104,0,31,0,0,0,0,0,0,False,False,False
2014-08-22,0,31,42,0,3,3,0,32,1568,103,0,32,0,0,0,0,0,0,False,False,False
2014-08-23,0,31,42,0,3,3,0,33,1591,103,0,33,0,0,0,0,0,0,False,False,False
2014-08-24,0,31,42,0,3,3,0,33,1616,104,0,33,0,0,0,0,0,0,False,False,False
2014-08-25,0,31,42,0,3,3,0,34,1640,104,0,34,0,0,0,0,0,0,False,False,False
2014-08-26,0,28,42,0,3,3,0,34,1664,104,0,34,0,0,0,0,0,0,False,False,False
2014-08-27,0,28,42,0,3,3,0,34,1688,104,0,34,0,0,0,0,0,0,False,False,False
2014-08-28,0,28,42,0,3,3,0,34,1712,104,0,34,0,0,0,0,0,0,False,False,False
2014-08-29,0,29,42,0,3,3,0,34,1736,104,0,34,0,0,0,0,0,0,False,False,False
2014-08-30,0,32,42,0,3,3,0,34,1760,104,0,34,0,0,0,0,0,0,False,False,False
2014-08-31,0,30,42,0,3,3,0,35,1784,104,0,35,0,0,0,0,0,0,False,False,False
2014-09-01,0,30,42,0,3,3,0,35,1808,104,0,35,0,0,0,0,0,0,False,False,False
2014-09-02,0,29,42,0,3,3,0,35,1832,104,0,35,0,0,0,0,0,0,False,False,False
2014-09-03,0,29,42,0,3,3,0,35,1856,104,0,35,0,0,0,0,0,0,False,False,False
2014-09-04,0,29,42,0,3,3,0,36,1880,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-05,0,29,42,0,3,3,0,36,1903,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-06,0,29,42,0,3,3,0,36,1928,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-07,0,29,42,0,3,3,0,36,1952,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-08,0,29,42,0,3,3,0,36,1976,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-09,0,30,42,0,3,3,0,36,1999,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-10,0,29,42,0,3,3,0,36,2024,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-11,0,32,42,0,3,3,0,36,2048,104,0,36,0,0,0,0,0,0,False,False,False
2014-09-12,0,33,41,0,3,3,0,37,2072,104,0,37,0,0,0,0,0,0,False,False,False
2014-09-13,0,34,41,0,3,3,0,37,2096,104,0,37,0,0,0,0,0,0,False,False,False
2014-09-14,0,34,41,0,3,3,0,37,2120,104,0,37,0,0,0,0,0,0,False,False,False
